Date;Time;event_Tracer;Alt;Spd;Rpm;Tk;Tk Friction;Odo;FuelAvg;BoostP;ExhaustP;AdmTemp;Regen Status;NoxIn;NoxOut;DOC In;DOC out;DPF out;SCR out;DpfMaxTemp;UrLv;UrTemp;UrQlty;SootLoad;Acl Pos;Eng.Temp;Amb.Temp;Seq
20/11/24 ; 18:05:58;(ENGINE_ON)(DM1 EMPTY);;0,0;196;32;8;57628500;4,97;;-0,50;;;;;;;;;;;;;;0;;13,46;15507
20/11/24 ; 18:06:03;;877,3;0,0;777;17;13;57628500;4,96;;98,75;;;;;;;;0,00;;;;;;0;;;
20/11/24 ; 18:06:08;;877,4;0,0;756;19;13;57628500;4,97;0;128,46;33;;;;;;48,09;;56,28;74,8;15;;;0;48;14,59;
20/11/24 ; 18:06:13;;877,5;0,0;752;19;13;57628500;4,97;0;135,09;31;;;;;;;;60,50;74,8;16;32,2;;0;;;
20/11/24 ; 18:06:18;;877,4;0,0;754;19;;57628500;4,96;0;138,21;30;131;;;;;53,09;0,00;63,50;74,8;16;32,2;;0;;;
20/11/24 ; 18:06:23;;877,7;0,0;749;19;13;57628500;4,97;0;132,78;29;131;;;;;54,78;0,00;66,59;;;;;0;47;;
20/11/24 ; 18:06:28;;878,0;0,0;747;19;13;57628500;4,97;;134,21;;;;;;;;0,00;;;;;;0;;14,81;
20/11/24 ; 18:06:33;;878,3;0,0;748;19;13;57628500;4,97;;133,81;;;;;;;56,59;;;;;32,2;;0;;;
20/11/24 ; 18:06:38;;878,9;0,0;748;19;13;57628500;4,96;0;132,28;29;131;;;;;58,00;;71,00;74,8;16;32,2;;0;;14,87;
20/11/24 ; 18:06:43;;879,4;0,0;749;19;13;57628500;4,97;0;131,56;28;;;;;;;0,00;72,37;74,8;16;;;0;47;;
20/11/24 ; 18:06:48;;880,4;0,0;748;19;13;57628500;4,97;;131,90;;;;;;;;0,00;;;;32,2;;0;;14,87;
20/11/24 ; 18:06:53;;881,0;0,0;752;18;13;57628500;4,96;0;140,25;28;131;;;;;60,50;;72,59;74,8;16;32,2;;0;;14,87;
20/11/24 ; 18:06:58;;881,4;0,0;750;18;13;57628500;4,97;0;143,96;28;131;;;;;61,37;0,00;72,00;74,8;16;;;0;48;;
20/11/24 ; 18:07:03;;881,9;0,0;751;17;13;57628500;4,97;;140,62;;;;;;;;0,00;;;;32,2;;0;;;
20/11/24 ; 18:07:08;;882,1;0,0;750;18;13;57628500;4,96;;145,25;;;;;;;62,18;;70,68;;;;;0;;14,93;
20/11/24 ; 18:07:13;;882,1;0,0;731;20;13;57628500;4,97;0;106,03;28;;;;;;62,87;0,00;69,00;;;;;0;49;;
20/11/24 ; 18:07:18;;881,6;0,0;828;21;11;57628500;4,96;0;100,46;28;131;;;;;63,09;;68,37;74,8;16;32,2;;0;;;
20/11/24 ; 18:07:23;;881,3;0,0;845;22;;57628500;4,96;0;113,46;28;;;;;;;0,00;67,09;74,8;16;;;0;50;;
20/11/24 ; 18:07:28;;881,3;0,0;849;21;11;57628500;4,97;;107,96;;;;;;;;0,00;;;;;;0;;15,03;
20/11/24 ; 18:07:33;;881,6;0,5;852;21;12;57628500;4,96;0;119,18;28;131;;;;;65,09;;66,28;;;32,2;;0;50;;
20/11/24 ; 18:07:38;;881,8;6,5;794;31;8;57628500;4,96;0;29,46;28;131;;;;;66,18;0,00;66,09;74,8;16;;;0;;;
20/11/24 ; 18:07:43;;879,9;9,7;913;5;11;57628500;4,97;;96,12;;;;;;;;0,00;;;;;;0;;15,06;
20/11/24 ; 18:07:48;;877,5;13,5;1175;0;8;57628500;4,97;0;22,00;28;;;;;;67,28;;66,87;74,8;16;;;0;52;15,06;
20/11/24 ; 18:07:53;;875,2;15,0;1454;0;8;57628625;4,97;0;64,06;27;131;;;;;68,59;0,00;68,00;74,8;16;32,2;;0;52;;
20/11/24 ; 18:07:58;;873,5;14,0;1305;0;10;57628625;4,97;;31,53;;;;;;;;0,00;;;;;;0;;15,06;
20/11/24 ; 18:08:03;;872,9;11,0;1030;16;;57628625;4,97;;145,18;;;;;;;69,50;;71,37;74,8;16;32,2;;12;52;;
20/11/24 ; 18:08:08;;872,5;11,2;1106;24;11;57628625;4,97;0;121,59;27;131;;;;;69,37;;75,18;74,8;16;32,2;;18;;;
20/11/24 ; 18:08:13;;872,4;12,5;1198;24;11;57628625;4,97;;112,96;;;;;;;;0,00;;;;;;19;;;
20/11/24 ; 18:08:18;;872,0;13,0;1231;23;13;57628625;4,97;;139,40;;;;;;;69,28;;;;;32,2;;18;;14,90;
20/11/24 ; 18:08:23;;871,2;14,5;1372;25;11;57628625;4,97;4;151,78;27;131;;;;;69,28;;85,09;74,8;16;;;22;;;
20/11/24 ; 18:08:28;;870,2;13,2;1228;23;11;57628750;4,97;;96,31;;;;;;;;0,00;;;;;;19;;;
20/11/24 ; 18:08:33;;870,3;12,5;1145;28;;57628750;4,97;;74,87;;;;;;;69,50;;;;;;;22;;14,87;
20/11/24 ; 18:08:38;;870,5;13,8;1285;24;;57628750;4,97;;153,12;;131;;;;;70,68;;94,00;;;;;20;;;
20/11/24 ; 18:08:43;;870,3;12,0;1126;14;12;57628750;4,97;0;168,81;27;;;;;;;0,00;98,87;;;;;11;56;;15508
20/11/24 ; 18:08:47;;869,8;13,6;1269;22;12;57628750;4,97;0;142,46;27;;;;;;72,37;0,00;99,78;74,8;16;;;18;56;14,93;
20/11/24 ; 18:08:49;;869,2;13,7;1296;4;13;57628750;4,96;;71,78;;;;;;;;0,00;;;;;;0;;14,93;
20/11/24 ; 18:08:51;;868,8;12,6;1183;0;13;57628750;4,97;2;21,34;27;131;;;;;74,28;0,00;105,59;74,8;16;32,2;;0;;;
20/11/24 ; 18:08:53;;868,4;12,5;1177;6;11;57628750;4,96;2;142,18;27;131;;;;;74,28;;105,59;74,8;16;32,2;;11;;14,93;
20/11/24 ; 18:08:55;;868,6;14,0;1310;24;11;57628750;4,96;;89,15;;;;;;;;;;;;;;18;;14,93;
20/11/24 ; 18:08:58;;869,0;16,6;1560;54;11;57628750;4,96;84;121,12;27;131;;;;;;0,00;115,78;74,8;16;;;47;;;
20/11/24 ; 18:09:03;;869,6;23,1;1311;45;9;57628875;4,96;;83,81;;;;;;;80,18;0,00;;;;32,2;;36;;;
20/11/24 ; 18:09:08;;870,5;28,8;1610;67;13;57628875;4,96;90;213,40;26;;;;;;88,78;;134,18;;;32,2;;56;;;
20/11/24 ; 18:09:13;;872,0;33,1;1221;66;14;57628875;4,97;;112,00;;;;;;;;0,00;;;;;;75;;14,59;
20/11/24 ; 18:09:18;;873,7;38,5;1408;85;12;57629000;4,97;108;197,81;28;131;;;;;110,18;;161,50;;;32,2;;72;60;;
20/11/24 ; 18:09:23;;875,5;44,2;1625;77;13;57629000;4,97;;226,09;;131;;;;;128,68;0,00;180,87;74,8;16;32,2;;65;;;
20/11/24 ; 18:09:28;;877,2;46,1;1702;57;13;57629125;4,97;;202,21;;;;;;;;0,00;;;;;;50;;14,46;
20/11/24 ; 18:09:33;;878,8;46,5;1713;52;13;57629125;4,97;122;195,34;31;;;;;;155,59;;214,00;74,8;16;32,2;;48;65;;
20/11/24 ; 18:09:38;;879,9;48,1;1780;53;14;57629250;4,97;134;223,71;31;131;;;;;;0,00;233,00;74,8;16;;;45;67;;
20/11/24 ; 18:09:43;;881,4;46,1;1707;49;;57629250;4,97;;145,59;;;;;;;;0,00;;;;;;48;;14,25;
20/11/24 ; 18:09:48;;882,9;45,7;1689;45;;57629375;4,96;;121,34;;;;;;;201,09;;238,50;74,8;16;;;45;;14,18;
20/11/24 ; 18:09:53;;884,6;45,5;1684;51;12;57629375;4,97;110;181,46;31;;;;;;217,37;;242,18;74,8;16;;;47;70;;
20/11/24 ; 18:09:58;;886,2;45,8;1579;0;12;57629500;4,97;;91,62;;;;;;;;0,00;;;;;;1;;14,15;
20/11/24 ; 18:10:03;;887,4;47,0;1298;69;10;57629500;4,97;86;143,93;32;131;;;;;230,50;;247,28;74,8;16;32,2;;49;;;
20/11/24 ; 18:10:08;;887,7;49,1;1360;58;10;57629625;4,96;82;136,03;31;131;;;;;237,68;0,00;251,00;;;;;46;73;;
20/11/24 ; 18:10:13;;887,7;52,1;1454;39;9;57629625;4,96;;92,18;;;;;;;;0,00;;;;;;36;;14,25;
20/11/24 ; 18:10:18;;885,6;56,2;1556;35;8;57629750;4,97;;56,71;;;;;;;242,68;;256,00;;;32,2;;36;75;;
20/11/24 ; 18:10:23;;882,7;59,6;1276;10;;57629875;4,97;6;201,40;32;131;-7,1;;;;244,28;;260,09;74,8;16;32,2;;9;;;
20/11/24 ; 18:10:28;;880,4;61,2;1303;19;7;57629875;4,97;;43,53;;;-7,1;;;;;0,00;;;;;;25;;;
20/11/24 ; 18:10:33;;877,8;63,7;1372;16;12;57630000;4,96;;178,43;;;-7,1;;;;244,87;;262,78;;;32,2;;16;;14,28;
20/11/24 ; 18:10:38;;875,6;65,5;1398;21;11;57630125;4,96;0;44,62;33;131;-7,1;;;;246,09;;264,28;74,8;16;;;25;;;
20/11/24 ; 18:10:43;;875,2;65,5;1408;35;8;57630250;4,96;;84,87;;;-7,1;;;;;0,00;;;;;;40;;14,28;
20/11/24 ; 18:10:48;;877,2;64,5;1393;56;10;57630250;4,97;;140,00;;;-7,1;;;;248,78;;;;;;;46;;14,15;
20/11/24 ; 18:10:53;;880,6;61,7;1322;79;10;57630375;4,96;;169,78;;131;-7,1;;;;255,37;;260,00;74,8;16;;;59;;;
20/11/24 ; 18:10:58;;883,7;59,5;1274;84;10;57630500;4,96;136;170,93;31;;-7,1;;;;;0,00;;;;;;65;;;
20/11/24 ; 18:11:03;;885,5;59,5;1278;61;9;57630500;4,96;;139,75;;;-7,1;;;;259,28;;;74,8;16;32,2;;47;;14,09;
20/11/24 ; 18:11:08;;884,5;60,0;1289;45;9;57630625;4,96;92;104,18;32;131;-7,1;;;;260,37;;263,18;;;32,2;;37;;;
20/11/24 ; 18:11:13;;883,0;64,0;1365;58;9;57630750;4,96;102;135,96;33;131;-7,1;;;;;0,00;;;;;;46;;;
20/11/24 ; 18:11:18;;878,3;68,5;1470;19;9;57630750;4,96;;40,03;;;460,2;;;;260,18;0,00;;;;;;21;;;
20/11/24 ; 18:11:23;;877,6;71,2;1526;25;8;57630875;4,96;;86,53;;131;375,6;;;;260,28;;285,37;;;32,2;;28;;;15509
20/11/24 ; 18:11:28;;878,7;72,2;1554;44;10;57631000;4,97;90;141,50;32;131;504,8;;;;;0,00;290,28;74,8;16;;;40;;;
20/11/24 ; 18:11:33;;880,4;72,0;1537;55;10;57631125;4,97;;167,43;;;548,2;;;;264,78;;;;;;;47;;14,06;
20/11/24 ; 18:11:38;;881,3;71,0;1524;47;10;57631125;4,96;114;149,15;32;131;538,2;;;;;;287,09;74,8;16;32,2;;42;83;;
20/11/24 ; 18:11:43;;882,4;70,0;1492;50;10;57631250;4,96;;158,40;;;532,8;;;;;0,00;;;;;;43;;;
20/11/24 ; 18:11:48;;883,6;68,5;1468;52;;57631375;4,96;;130,50;;;503,6;;;;;0,00;;;;;;45;;14,00;
20/11/24 ; 18:11:53;;884,5;68,1;1462;49;10;57631500;4,96;110;130,65;33;131;786,9;;;;282,18;;279,87;;;32,2;;43;85;;
20/11/24 ; 18:11:58;;885,1;66,8;1439;41;9;57631625;4,96;70;114,56;34;131;762,5;;;;;0,00;280,37;;;;;36;86;;
20/11/24 ; 18:12:03;;885,8;66,7;1433;62;11;57631625;4,97;;166,68;;;736,4;;;;;;;;;32,2;;49;;14,00;
20/11/24 ; 18:12:08;;886,6;66,7;1429;51;9;57631750;4,97;80;129,75;33;131;907,1;;;;282,00;;282,68;;;32,2;;44;87;;
20/11/24 ; 18:12:13;;887,0;67,1;1437;49;10;57631875;4,96;94;144,12;34;;779,6;;;;;0,00;;;;;;41;;;
20/11/24 ; 18:12:18;;886,3;68,5;1467;39;9;57632000;4,96;;91,53;;;717,4;;;;281,00;0,00;;;;;;36;;14,00;
20/11/24 ; 18:12:23;;884,4;69,7;1463;10;7;57632000;4,96;40;175,90;34;131;182,3;;;;280,78;;284,59;74,8;16;32,2;;16;89;;
20/11/24 ; 18:12:28;;883,2;70,8;1525;22;8;57632125;4,96;38;74,15;35;131;348,3;;;;;0,00;284,28;74,8;16;;;26;89;;
20/11/24 ; 18:12:33;;882,5;70,3;1517;44;10;57632250;4,97;;128,37;;;391,1;;;;;0,00;;;;;;40;;14,09;
20/11/24 ; 18:12:38;;881,6;69,7;1494;0;9;57632250;4,96;64;251,99;34;131;58,5;;;;280,78;;283,28;;;32,2;;12;89;;
20/11/24 ; 18:12:43;;879,8;69,5;1493;34;9;57632375;4,96;50;75,96;36;131;255,5;;;;;;278,37;74,8;16;;;34;89;;
20/11/24 ; 18:12:48;;877,2;71,5;1535;0;8;57632500;4,97;;251,99;;;57,2;;;;;0,00;;;;;;0;;14,09;
20/11/24 ; 18:12:53;;875,4;69,0;1515;23;21;57632625;4,97;;251,99;;;136,6;;;;280,59;;;74,8;16;32,2;;29;;14,12;
20/11/24 ; 18:12:58;;874,4;70,2;1499;44;8;57632750;4,97;64;121,18;34;131;448,8;;;;280,78;;268,50;74,8;16;;;39;89;;
20/11/24 ; 18:13:03;;873,2;71,1;1518;13;7;57632750;4,96;;35,78;;;329,6;-8,3;;;;0,00;;;;;;21;;;
20/11/24 ; 18:13:08;;872,1;70,5;1509;36;8;57632875;4,97;;110,18;;;374,9;-8,3;;;280,37;;263,50;;;32,2;;38;;14,12;
20/11/24 ; 18:13:13;;873,8;70,0;1498;53;10;57633000;4,96;140;145,75;34;131;845,4;-8,3;;;278,50;;259,37;74,8;16;;;46;89;;
20/11/24 ; 18:13:18;;878,2;66,0;1402;82;11;57633125;4,97;;198,15;;;1115,8;-8,3;;;;0,00;;;;;;62;;;
20/11/24 ; 18:13:23;;883,7;58,0;1627;62;;57633250;4,97;;144,43;;;1053,6;-8,3;;;273,28;0,00;257,87;;;32,2;;55;;14,09;
20/11/24 ; 18:13:28;;888,1;54,3;1507;83;12;57633250;4,97;146;194,75;35;131;1271,9;-8,3;;;267,28;;264,78;74,8;16;;;65;;;
20/11/24 ; 18:13:33;;891,9;53,7;1487;82;;57633375;4,97;;184,90;;;1387,8;-8,3;;;;0,00;;;;;;64;;;
20/11/24 ; 18:13:38;;895,0;53,8;1486;84;;57633375;4,97;144;204,40;37;;1209,8;-8,3;;;265,09;;283,00;74,8;16;;;66;94;13,96;
20/11/24 ; 18:13:43;;898,0;54,5;1508;82;12;57633500;4,97;150;211,21;38;131;1412,9;-8,3;;;269,68;;298,09;74,8;16;32,2;;64;;;
20/11/24 ; 18:13:48;;900,3;52,6;1448;42;11;57633625;4,97;;143,59;;;1234,4;-8,3;;;;0,00;;;;;;41;;13,96;
20/11/24 ; 18:13:51;;901,1;52,1;1444;63;;57633625;4,97;106;163,21;38;;1036,5;-8,3;;;278,50;;314,09;74,8;16;;;50;95;;
20/11/24 ; 18:13:54;;901,5;53,3;1490;65;11;57633625;4,97;;189,84;;;968,6;-8,3;;;;0,00;;;;;;53;;13,96;
20/11/24 ; 18:13:57;;901,7;54,5;1527;61;10;57633750;4,96;116;189,84;38;131;982,9;-8,3;;;;;324,37;;;;;57;84;;15510
20/11/24 ; 18:14:00;;901,7;56,6;1565;38;;57633750;4,96;136;124,75;38;131;620,1;-200,0;;;292,18;;324,78;;;;;37;84;13,93;
20/11/24 ; 18:14:05;;900,2;57,6;1236;0;7;57633875;4,96;24;24,62;38;;504,2;182,9;;;299,37;0,00;325,18;;;32,2;;0;85;;
20/11/24 ; 18:14:10;;897,1;60,6;1300;11;7;57633875;4,97;10;26,37;39;131;339,0;114,6;;;;0,00;322,78;;;;;15;;14,06;
20/11/24 ; 18:14:15;;894,0;63,6;1365;22;7;57634000;4,96;;62,56;;;445,4;65,2;;;302,78;;;74,8;16;32,2;;24;;14,09;
20/11/24 ; 18:14:20;;890,6;66,3;1439;20;7;57634125;4,96;18;31,96;37;;448,8;28,5;;;308,18;;320,28;74,8;16;;;24;89;;
20/11/24 ; 18:14:25;;887,5;68,2;1468;0;15;57634250;4,96;6;89,34;38;131;85,4;27,6;;;;0,00;316,50;74,8;16;;;0;89;;
20/11/24 ; 18:14:30;;884,3;69,8;1497;0;11;57634250;4,96;;208,53;;;224,4;8,6;;;311,28;;;;;32,2;;0;;14,06;
20/11/24 ; 18:14:35;;881,7;69,5;1498;0;21;57634375;4,96;0;251,99;38;;6,1;15,6;;;313,59;;310,28;74,8;16;32,2;;0;90;;
20/11/24 ; 18:14:40;;880,8;67,0;1439;0;20;57634500;4,96;0;251,99;39;;3,3;11,7;;;;0,00;302,87;74,8;16;;;0;90;;
20/11/24 ; 18:14:45;;881,3;65,7;1424;71;7;57634625;4,96;;140,03;;;891,9;-9,0;;;;;;;;32,2;;52;;14,09;
20/11/24 ; 18:14:50;;882,7;65,5;1402;49;10;57634625;4,96;;117,28;;;727,1;9,9;;;;0,00;;;;;;42;;14,12;
20/11/24 ; 18:14:55;;884,9;55,1;1178;0;7;57634750;4,96;;19,21;;;35,4;23,5;;;;0,00;;;;32,2;;0;;14,18;
20/11/24 ; 18:15:00;;886,7;53,0;1468;85;11;57634875;4,97;108;212,09;37;131;1200,0;-10,7;;;315,87;0,00;281,00;;;;;69;;;
20/11/24 ; 18:15:05;;888,1;56,1;1588;81;;57634875;4,97;;216,12;;;1238,4;4,9;;;;0,00;;;;32,2;;65;;;
20/11/24 ; 18:15:10;;888,9;58,2;1612;14;9;57635000;4,96;;97,93;;131;459,7;16,0;;;306,87;;284,68;74,8;16;;;32;;14,18;
20/11/24 ; 18:15:15;;889,9;53,1;1488;0;;57635000;4,97;12;251,99;38;131;75,7;19,7;;;299,18;0,00;292,78;74,8;16;32,2;;0;;;
20/11/24 ; 18:15:20;;890,9;49,7;1377;0;8;57635125;4,97;;36,81;;;429,0;9,2;;;;0,00;;;;;;6;;14,28;
20/11/24 ; 18:15:25;;891,5;48,7;1350;37;8;57635250;4,96;;86,90;;131;629,9;15,7;;;293,28;;;74,8;16;32,2;;33;;;
20/11/24 ; 18:15:30;;892,2;49,1;1350;62;8;57635250;4,97;88;141,21;37;;921,7;8,5;;;290,00;;302,00;74,8;16;;;50;90;;
20/11/24 ; 18:15:35;;893,2;50,5;1407;66;9;57635375;4,97;;158,12;;;1074,5;10,7;;;;0,00;;;;;;52;;14,28;
20/11/24 ; 18:15:40;;894,4;53,1;1471;58;10;57635375;4,97;;151,87;;131;1145,6;13,3;;;291,68;;297,68;;;32,2;;48;;;
20/11/24 ; 18:15:45;;895,2;54,3;1520;70;12;57635500;4,97;144;163,96;38;131;1069,3;11,4;;;;0,00;297,37;74,8;16;;;55;92;;
20/11/24 ; 18:15:50;;896,2;58,3;1614;50;11;57635500;4,97;;176,34;;;966,6;15,9;;;;0,00;;;;;;45;;;
20/11/24 ; 18:15:55;;896,3;59,8;1667;53;10;57635625;4,97;106;177,59;38;131;855,9;11,6;;;297,00;;303,50;;;32,2;;48;89;;
20/11/24 ; 18:16:00;;896,3;62,3;1737;57;;57635750;4,96;128;208,84;38;131;850,5;10,0;;;;0,00;306,87;;;;;52;;;
20/11/24 ; 18:16:05;;896,4;63,7;1375;64;;57635750;4,97;;146,93;;;961,9;-7,5;;;299,37;0,00;;;;32,2;;50;;14,09;
20/11/24 ; 18:16:10;;896,5;64,7;1375;35;;57635875;4,97;126;115,65;38;131;745,3;17,4;;;301,09;;305,50;74,8;16;32,2;;34;;;
20/11/24 ; 18:16:15;;897,1;64,2;1379;64;;57636000;4,97;112;140,96;38;131;1056,8;13,8;;;;0,00;;;;;;51;;14,12;
20/11/24 ; 18:16:20;;897,9;63,0;1353;56;;57636125;4,97;;99,96;;;545,6;14,1;;;303,09;0,00;;;;;;45;;14,18;
20/11/24 ; 18:16:25;;899,3;60,2;1296;71;;57636125;4,97;58;131,18;38;131;1011,3;-7,6;;;303,50;;307,18;74,8;16;32,2;;52;92;;
20/11/24 ; 18:16:29;;899,8;61,5;1314;18;10;57636250;4,96;;55,18;;;839,7;14,4;;;;0,00;;;;;;30;;14,12;15511
20/11/24 ; 18:16:33;;899,7;62,5;1344;43;8;57636250;4,96;56;84,03;38;131;712,7;13,6;;;304,50;;311,09;74,8;16;;;16;88;;
20/11/24 ; 18:16:36;;898,2;62,5;1345;36;;57636375;4,96;;67,53;;131;103,0;26,3;;;304,37;;311,68;;;32,2;;32;;14,18;
20/11/24 ; 18:16:41;;896,9;63,5;1353;31;;57636375;4,96;16;54,81;39;;344,1;12,6;;;303,68;0,00;312,37;74,8;16;;;29;88;;
20/11/24 ; 18:16:46;;896,4;63,2;1354;12;8;57636500;4,96;;31,18;;;319,1;10,8;;;;0,00;;;;32,2;;17;;;
20/11/24 ; 18:16:51;;896,4;63,0;1351;38;8;57636625;4,96;40;83,81;39;131;774,3;4,8;;;304,00;0,00;314,28;;;32,2;;33;;;
20/11/24 ; 18:16:56;;896,3;63,8;1379;64;9;57636625;4,96;66;130,50;37;131;935,4;-0,5;;;305,68;0,00;314,59;74,8;16;32,2;;50;90;;
20/11/24 ; 18:17:01;;896,9;62,3;1361;51;8;57636750;4,96;;82,62;;;535,2;9,8;;;;0,00;;;;32,2;;48;;14,31;
20/11/24 ; 18:17:06;;897,5;60,6;1301;23;7;57636875;4,96;52;55,59;37;;485,4;10,9;;;308,37;;308,50;74,8;16;;;23;92;14,34;
20/11/24 ; 18:17:11;;898,2;56,7;1191;0;6;57637000;4,96;0;20,81;39;131;31,3;13,8;;;308,50;0,00;303,68;74,8;16;;;0;;;
20/11/24 ; 18:17:16;;899,3;50,3;1400;0;9;57637000;4,96;;69,84;;;106,7;1,5;;;;0,00;;;;;;0;;14,31;
20/11/24 ; 18:17:21;;900,7;44,0;1257;31;7;57637125;4,97;;51,81;;;45,2;5,5;;;308,18;0,00;299,87;;;32,2;;54;;14,25;
20/11/24 ; 18:17:25;;902,9;40,8;1522;49;10;57637125;4,97;42;157,28;38;;499,5;-19,9;;;308,87;;298,78;74,8;16;32,2;;46;87;;
20/11/24 ; 18:17:29;;905,3;41,0;1517;70;;57637250;4,96;;191,28;;;1141,2;-4,8;;;;0,00;;;;32,2;;57;;;
20/11/24 ; 18:17:33;;907,3;37,5;1385;29;9;57637250;4,97;50;58,25;36;;425,2;17,8;;;308,87;;294,18;74,8;16;;;31;87;;
20/11/24 ; 18:17:38;;908,5;33,5;1281;0;7;57637250;4,97;0;22,81;38;;417,9;11,9;;;;0,00;;;;;;0;;14,15;
20/11/24 ; 18:17:43;;909,3;15,2;759;10;;57637250;4,96;;10,90;;;168,8;14,4;;;;;;;;;;0;;14,18;
20/11/24 ; 18:17:48;;910,0;0,8;755;10;6;57637375;4,97;4;11,53;40;;259,3;9,5;;;303,18;;285,09;74,8;16;;;0;90;;
20/11/24 ; 18:17:53;;910,6;0,0;751;10;6;57637375;4,97;2;10,81;40;;264,7;9,0;;;;0,00;284,00;74,8;16;;;0;91;14,18;
20/11/24 ; 18:17:58;;911,2;0,0;747;10;6;57637375;4,97;;10,90;;;264,0;9,0;;;300,78;;;;;32,2;;0;;14,34;
20/11/24 ; 18:18:03;;911,9;0,0;748;10;6;57637375;4,97;2;10,68;41;131;263,4;8,0;;;298,37;0,00;283,87;74,8;16;;;0;;;
20/11/24 ; 18:18:08;;912,5;0,5;815;17;6;57637375;4,97;;13,75;;;281,0;7,5;;;;0,00;;;;;;2;;14,56;
20/11/24 ; 18:18:13;;913,0;2,5;1051;14;;57637375;4,97;;38,93;;;390,6;7,1;;;296,59;;;;;;;47;;14,90;
20/11/24 ; 18:18:18;;913,4;15,7;1374;32;8;57637375;4,97;;83,15;;131;642,9;-3,2;;;294,68;0,00;283,87;;;;;40;;;
20/11/24 ; 18:18:23;;913,4;25,0;1405;39;;57637375;4,97;;94,84;;;389,7;2,6;;;;0,00;;;;;;35;;15,37;
20/11/24 ; 18:18:28;;913,2;37,0;2096;12;14;57637375;4,97;;88,37;;;845,4;2,2;;;292,37;;;;;32,2;;53;;;
20/11/24 ; 18:18:33;;913,9;43,1;1570;54;;57637500;4,97;104;158,75;40;;899,8;9,5;;;287,68;0,00;274,18;;;;;45;89;;
20/11/24 ; 18:18:38;;915,0;47,2;1770;67;13;57637500;4,97;;223,18;;;861,1;9,0;;;;0,00;;;;;;60;;14,59;
20/11/24 ; 18:18:43;;916,5;52,8;1710;0;;57637625;4,96;;48,31;;;273,5;34,6;;;283,59;;;74,8;16;32,2;;2;;;
20/11/24 ; 18:18:48;;918,6;54,1;1499;40;10;57637625;4,96;88;201,96;39;131;614,7;23,0;;;;0,00;293,87;;;;;44;93;;
20/11/24 ; 18:18:53;;920,3;52,6;1443;46;9;57637750;4,97;;124,03;;;552,8;12,1;;;;0,00;;;;32,2;;40;;14,62;
20/11/24 ; 18:18:58;;919,0;52,6;1454;5;8;57637875;4,97;;52,71;;;538,0;16,0;;;281,18;;;74,8;16;32,2;;20;;;
20/11/24 ; 18:19:02;;917,7;51,2;1417;0;;57637875;4,96;0;251,99;40;131;13,8;18,2;;;;0,00;304,87;;;;;2;87;14,65;15512
20/11/24 ; 18:19:07;;915,0;52,1;1427;7;;57638000;4,96;;45,96;;;66,5;9,7;;;;0,00;;;;32,2;;17;;14,71;
20/11/24 ; 18:19:12;;913,4;53,3;1470;20;7;57638000;4,96;0;76,31;40;;222,3;7,0;;;283,09;;305,09;;;;;27;;14,78;
20/11/24 ; 18:19:17;;914,4;52,6;1467;41;8;57638125;4,96;52;92,37;38;131;524,1;6,2;;;286,87;0,00;303,50;74,8;16;;;40;88;;
20/11/24 ; 18:19:22;;914,9;50,7;1415;37;9;57638125;4,96;;94,56;;;749,8;8,3;;;;0,00;;;;;;35;;14,75;
20/11/24 ; 18:19:27;;916,8;48,7;1319;43;8;57638250;4,96;48;74,18;37;;181,4;9,7;;;;;296,28;74,8;16;;;33;90;14,87;
20/11/24 ; 18:19:30;;916,3;47,7;1323;57;8;57638250;4,96;;108,81;;;753,1;4,8;;;;0,00;;;;;;47;;14,90;
20/11/24 ; 18:19:33;;915,8;49,7;1376;62;9;57638375;4,97;92;135,31;38;131;1095,4;0,0;;;297,28;0,00;288,09;;;;;51;;;
20/11/24 ; 18:19:35;;914,7;51,2;1415;61;9;57638375;4,96;;153,00;;131;1062,2;3,3;;;297,28;;288,09;;;32,2;;49;;14,75;
20/11/24 ; 18:19:38;;916,3;51,5;1439;63;9;57638375;4,97;94;154,09;38;;630,6;6,4;;;;0,00;;;;;;50;;14,75;
20/11/24 ; 18:19:43;;918,0;52,2;1452;38;9;57638500;4,97;;86,96;;;646,8;8,8;;;299,37;;;;;;;31;;14,65;
20/11/24 ; 18:19:47;;919,1;50,5;1405;0;12;57638500;4,96;46;171,37;38;131;463,6;8,3;;;298,00;0,00;286,09;;;32,2;;3;;;
20/11/24 ; 18:19:50;;919,7;47,5;1322;22;7;57638625;4,96;;39,09;;;48,5;15,7;;;;0,00;;;;32,2;;22;;;
20/11/24 ; 18:19:53;;919,7;47,3;1305;9;7;57638625;4,97;2;22,65;40;131;106,8;5,0;;;;0,00;287,50;;;;;14;88;;
20/11/24 ; 18:19:56;;919,4;50,1;1373;12;8;57638625;4,96;2;37,90;40;131;440,4;0,5;;;294,68;;287,87;;;32,2;;0;;14,78;
20/11/24 ; 18:20:01;;912,0;56,0;1535;0;21;57638750;4,97;2;251,99;40;;22,4;7,9;;;291,87;0,00;289,28;;;;;0;87;14,78;
20/11/24 ; 18:20:06;;906,9;58,0;1620;0;;57638750;4,97;;251,99;;;2,0;5,9;;;;0,00;;;;32,2;;0;;;
20/11/24 ; 18:20:10;;903,5;54,2;1524;0;21;57638875;4,96;2;251,99;42;131;1,3;4,4;;;289,18;;288,68;;;;;0;88;;
